word,cluster_label,stopword_type,reason
ดอกไม้เงิน,3,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
ภาคเหนือ,3,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
ฤดูฝน,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
พวงมาลัย,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ที่นั่ง,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ที่รัก,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
โดดเด่น,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
ภาพจำหลัก,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
การเก็บใบชา,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
ฤดูกาล,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `ฤดูฝน`
รักสนุก,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
เอกลักษณ์,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริฐ
เขาไกลลาศ,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
บุตรชาย,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `โอรส`
ไทยอมรินทร์,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
กาญจนบุรี,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
อินโดนีเซีย,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
อารยธรรม,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
เล่นน้ำ,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `ฤดูฝน`
ฤดูกาล,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ร่วมใน,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),คำเชิงนามธรรม
โปรตุเกส,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
หลบหนี,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `แปลงกาย`
กิจการงาน,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
สภาพอากาศ,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ความเชื่อ,0,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด ความรู้สึก ความเชื่อ
ความกตัญญู,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด ความรู้สึก ความเชื่อ
ประเพณี,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
มีความหมาย,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำ/ใกล้เคียง
เดินอากาศ,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ความรื่นเริง,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
บรรยากาศ,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ขั้นพื้นฐาน,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
รจนา,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำ/ใกล้เคียง
วังหน้า,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
เปรียบเสมือน,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด ความรู้สึก ความเชื่อ
เจ้าพระยา,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ว่องไว,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำ/ใกล้เคียง
สืบทอด,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริฐ
การยุติ,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริฐ
หน้าที่,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริฐ
นึกถึง,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด ความรู้สึก ความเชื่อ
แม่น้ำ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ภาคใต้,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
กรมศิลปากร,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำ/ใกล้เคียง
การขึ้นลอย,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ตัวพระ,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
แรงบันดาลใจ,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ศิลปะการแสดง,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
บูชาครู,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
ปราสาทหินพิมาย,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
รามเกียรติ์,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
ต้นไม้,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
พิธี,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ความวิจิตร,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
หลากหลาย,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ผู้มาเยือน,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ลอยกระทง,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ยมะ,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
การเกี้ยวพาราสี,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
ผึ่งแดด,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
พื้นผิว,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ความสมบูรณ์,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
เป็นบ้า,0,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ศีรษะ,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ปราสาทเมืองสิงห์,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
ไทยบรมพิมาน,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
พื้นฐาน,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
แบบอย่าง,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
กาลสูร,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
วิรุญจำบัง,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
การทอ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
โมโห,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับคำอื่นในบริบทเดียวกัน
ที่อยู่,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ความตระหนัก,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ไม้ยาว,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
อาจารย์,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
จีนรัว,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
สำเนียง,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
แมนสรวง,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำเฉพาะโดเมน ซ้ำซ้อน
นานาชาติ,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ความรัก,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
สมควร,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความคิดเห็น/คุณค่า
ความเรียบง่าย,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความคิดเห็น/คุณค่า
วานร,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
โกเมน,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ฟองน้ำ,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ความตระหนัก,1,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),ซ้ำซ้อน
ไทยจักรพรรดิ์,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
มือขวา,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
มณีพิชัย,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
นครศรีธรรมราช,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
สวามิภักดิ์,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความคิดเห็น/คุณค่า
พระชายา,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
โอดิสสี,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ไทยจักรพรรดิ์,2,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),ซ้ำซ้อน
การอนุรักษ์,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
นาฏกรรม,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ท่วงทำนอง,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ผู้ใช้,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
ขึ้นไป,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
ไทภูเขา,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
ฤทธิ์เดช,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
สังหาร,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
ข่ายเพชร,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
ทิศตะวันออก,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
ความสำนึก,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ละครดึกดำบรรพ์,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
ผู้แสดงฝ่ายหญิง,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
รำเดี่ยว,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `กระบวนท่ารำ`
กระบวนท่ารำ,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `รำเดี่ยว`
สิ่งชั่วร้าย,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
รูปนอก,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
คุณค่า,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
งานแต่งงาน,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
เป็นครั้งแรก,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `เป็นต้นแบบ`
เป็นต้นแบบ,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `เป็นครั้งแรก`
รามสูร,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
ศรพรหมาสตร์,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
เขาสัตภัณฑ์,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
หมู่เกาะ,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่เฉพาะเจาะจง
เพลงไทย,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
จารึก,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมน พบบ่อย
บทร้อง,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `เพลงไทย`
ดินแดน,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความคล่องแคล่ว,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
แม่ไม้มวย,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
รำพัด,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
เชิงมวย,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ออกอุบาย,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำ/ใกล้เคียงกับคำอื่น
เรื่องราว,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เพลงอัตราจังหวะสองชั้น,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
มงคล,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
หนุมาน,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ค่านิยม,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
วิถี,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
จุดไฟ,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
แก้แค้น,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำ/ใกล้เคียงกับคำอื่น
กลุ่มชน,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ยอพระกลิ่น,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
น้อยใจยา,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
ศิลปกรรม,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ศิลปะ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ย่องหงิด,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำ/ใกล้เคียงกับคำอื่น
เวที,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เชียงใหม่,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ย่องหงิด,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
การรำ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
ประติมากรรม,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเทคนิคในโดเมน พบบ่อย
รุทการ,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำ/ใกล้เคียงกับคำอื่น
